timestamp,appliance,device_id,appliance_type,power_kwh,temperature,is_weekend,is_holiday
2014-04-14,iPad_charger,27,electronics,0.012736626692804377,22.0,0,0
2014-04-14,kettle,10,kitchen_appliance,0.024015905578415212,22.0,0,0
2014-04-14,laptop,4,electronics,0.0,22.0,0,0
2014-04-14,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-04-14,microwave,13,kitchen_appliance,0.024040045082463362,22.0,0,0
2014-04-14,tv,7,entertainment,0.023131808764884423,22.0,0,0
2014-04-14,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-04-15,coffee_machine,36,kitchen_appliance,0.00823603866817349,22.0,0,0
2014-04-15,dishwasher,6,home_appliance,1.1421480199691492,22.0,0,0
2014-04-15,fridge,12,kitchen_appliance,0.9271925980348548,22.0,0,0
2014-04-15,iPad_charger,27,electronics,0.012750081618596257,22.0,0,0
2014-04-15,kettle,10,kitchen_appliance,0.4584355261647678,22.0,0,0
2014-04-15,laptop,4,electronics,0.27279938667051473,22.0,0,0
2014-04-15,livingroom_s_lamp,19,lighting,0.035386262789182145,22.0,0,0
2014-04-15,microwave,13,kitchen_appliance,0.103127473126044,22.0,0,0
2014-04-15,tv,7,entertainment,0.2389888981866608,22.0,0,0
2014-04-15,washing_machine,5,home_appliance,1.7454971229163079,22.0,0,0
2014-04-16,coffee_machine,36,kitchen_appliance,0.008103964899284702,22.0,0,0
2014-04-16,dishwasher,6,home_appliance,0.024024235875998314,22.0,0,0
2014-04-16,fridge,12,kitchen_appliance,0.8350627604251735,22.0,0,0
2014-04-16,iPad_charger,27,electronics,0.01298582047948086,22.0,0,0
2014-04-16,kettle,10,kitchen_appliance,0.3615688077405718,22.0,0,0
2014-04-16,laptop,4,electronics,0.022135048231511256,22.0,0,0
2014-04-16,livingroom_s_lamp,19,lighting,0.0036986027944111775,22.0,0,0
2014-04-16,microwave,13,kitchen_appliance,0.13677848640683202,22.0,0,0
2014-04-16,tv,7,entertainment,0.35389226871904356,22.0,0,0
2014-04-16,washing_machine,5,home_appliance,1.0104868397350557,22.0,0,0
2014-04-17,coffee_machine,36,kitchen_appliance,0.008591243487505656,22.0,0,0
2014-04-17,dishwasher,6,home_appliance,1.1448045055694391,22.0,0,0
2014-04-17,fridge,12,kitchen_appliance,0.8307023919486362,22.0,0,0
2014-04-17,iPad_charger,27,electronics,0.01348318706870306,22.0,0,0
2014-04-17,kettle,10,kitchen_appliance,0.7304258181360695,22.0,0,0
2014-04-17,laptop,4,electronics,0.4362891483814758,22.0,0,0
2014-04-17,livingroom_s_lamp,19,lighting,0.020539564613487375,22.0,0,0
2014-04-17,microwave,13,kitchen_appliance,0.08833945548441534,22.0,0,0
2014-04-17,tv,7,entertainment,0.5144542433217488,22.0,0,0
2014-04-17,washing_machine,5,home_appliance,1.4169625118324405,22.0,0,0
2014-04-18,coffee_machine,36,kitchen_appliance,0.009156474203100187,22.0,0,0
2014-04-18,dishwasher,6,home_appliance,0.02402027124816532,22.0,0,0
2014-04-18,fridge,12,kitchen_appliance,1.0741756296474358,22.0,0,0
2014-04-18,iPad_charger,27,electronics,0.013463167051071383,22.0,0,0
2014-04-18,kettle,10,kitchen_appliance,0.39189315754265674,22.0,0,0
2014-04-18,laptop,4,electronics,0.0,22.0,0,0
2014-04-18,livingroom_s_lamp,19,lighting,0.004615853658536586,22.0,0,0
2014-04-18,microwave,13,kitchen_appliance,0.06039681109138284,22.0,0,0
2014-04-18,tv,7,entertainment,0.5037116033194887,22.0,0,0
2014-04-18,washing_machine,5,home_appliance,1.4946989462843023,22.0,0,0
2014-04-19,coffee_machine,36,kitchen_appliance,0.008685491333768666,22.0,1,0
2014-04-19,dishwasher,6,home_appliance,1.2884967962590346,22.0,1,0
2014-04-19,fridge,12,kitchen_appliance,0.9075913857583023,22.0,1,0
2014-04-19,iPad_charger,27,electronics,0.013674215444519291,22.0,1,0
2014-04-19,kettle,10,kitchen_appliance,0.4564660722958737,22.0,1,0
2014-04-19,laptop,4,electronics,0.09467976262290748,22.0,1,0
2014-04-19,livingroom_s_lamp,19,lighting,0.01068389662027833,22.0,1,0
2014-04-19,microwave,13,kitchen_appliance,0.21454660928985567,22.0,1,0
2014-04-19,tv,7,entertainment,0.4274248792472697,22.0,1,0
2014-04-19,washing_machine,5,home_appliance,1.75473645334077,22.0,1,0
2014-04-20,coffee_machine,36,kitchen_appliance,0.009422482632041559,22.0,1,0
2014-04-20,dishwasher,6,home_appliance,0.0173731929209648,22.0,1,0
2014-04-20,fridge,12,kitchen_appliance,0.8972168593470659,22.0,1,0
2014-04-20,iPad_charger,27,electronics,0.013720645043201713,22.0,1,0
2014-04-20,kettle,10,kitchen_appliance,0.32998082687476366,22.0,1,0
2014-04-20,laptop,4,electronics,0.0,22.0,1,0
2014-04-20,livingroom_s_lamp,19,lighting,0.04506141662241809,22.0,1,0
2014-04-20,microwave,13,kitchen_appliance,0.13277943554468088,22.0,1,0
2014-04-20,tv,7,entertainment,0.13344501092456476,22.0,1,0
2014-04-20,washing_machine,5,home_appliance,0.0,22.0,1,0
2014-04-21,coffee_machine,36,kitchen_appliance,0.008771057059931232,22.0,0,0
2014-04-21,dishwasher,6,home_appliance,0.02401427563571962,22.0,0,0
2014-04-21,fridge,12,kitchen_appliance,0.9956609701540661,22.0,0,0
2014-04-21,iPad_charger,27,electronics,0.010980914062875857,22.0,0,0
2014-04-21,kettle,10,kitchen_appliance,0.28322830619514805,22.0,0,0
2014-04-21,laptop,4,electronics,0.02284083781362007,22.0,0,0
2014-04-21,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-04-21,microwave,13,kitchen_appliance,0.31541754906703373,22.0,0,0
2014-04-21,tv,7,entertainment,0.3265748936724082,22.0,0,0
2014-04-21,washing_machine,5,home_appliance,0.8274573887125256,22.0,0,0
2014-04-22,coffee_machine,36,kitchen_appliance,0.009867097369482354,22.0,0,0
2014-04-22,dishwasher,6,home_appliance,1.2702724456635943,22.0,0,0
2014-04-22,fridge,12,kitchen_appliance,0.9975594151200666,22.0,0,0
2014-04-22,iPad_charger,27,electronics,0.00011167935204657535,22.0,0,0
2014-04-22,kettle,10,kitchen_appliance,0.4889023344295728,22.0,0,0
2014-04-22,laptop,4,electronics,0.10505799759889493,22.0,0,0
2014-04-22,livingroom_s_lamp,19,lighting,0.030216149543241175,22.0,0,0
2014-04-22,microwave,13,kitchen_appliance,0.2846442104315548,22.0,0,0
2014-04-22,tv,7,entertainment,0.26938999614287523,22.0,0,0
2014-04-22,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-04-23,coffee_machine,36,kitchen_appliance,0.010027075692044942,22.0,0,0
2014-04-23,dishwasher,6,home_appliance,0.01751439762977516,22.0,0,0
2014-04-23,fridge,12,kitchen_appliance,1.0421435845360585,22.0,0,0
2014-04-23,iPad_charger,27,electronics,0.0029072020600198435,22.0,0,0
2014-04-23,kettle,10,kitchen_appliance,0.2363482068462137,22.0,0,0
2014-04-23,laptop,4,electronics,0.197462331018295,22.0,0,0
2014-04-23,livingroom_s_lamp,19,lighting,0.029596911415690107,22.0,0,0
2014-04-23,microwave,13,kitchen_appliance,0.2968273995606707,22.0,0,0
2014-04-23,tv,7,entertainment,0.18873594932546453,22.0,0,0
2014-04-23,washing_machine,5,home_appliance,1.7688389094852168,22.0,0,0
2014-04-24,coffee_machine,36,kitchen_appliance,0.010263939091804874,22.0,0,0
2014-04-24,dishwasher,6,home_appliance,1.2455732007237024,22.0,0,0
2014-04-24,fridge,12,kitchen_appliance,1.003495399966799,22.0,0,0
2014-04-24,iPad_charger,27,electronics,0.014503477723687718,22.0,0,0
2014-04-24,kettle,10,kitchen_appliance,0.7623898468928982,22.0,0,0
2014-04-24,laptop,4,electronics,0.06421485869431075,22.0,0,0
2014-04-24,livingroom_s_lamp,19,lighting,0.008452941176470588,22.0,0,0
2014-04-24,microwave,13,kitchen_appliance,0.23843618582584125,22.0,0,0
2014-04-24,tv,7,entertainment,0.31945462850538986,22.0,0,0
2014-04-24,washing_machine,5,home_appliance,0.7687132860461258,22.0,0,0
2014-04-25,coffee_machine,36,kitchen_appliance,0.010030112597931361,22.0,0,0
2014-04-25,dishwasher,6,home_appliance,0.024022988185200708,22.0,0,0
2014-04-25,fridge,12,kitchen_appliance,1.1140129480634182,22.0,0,0
2014-04-25,iPad_charger,27,electronics,0.013871354356105555,22.0,0,0
2014-04-25,kettle,10,kitchen_appliance,0.49803475584627827,22.0,0,0
2014-04-25,laptop,4,electronics,0.12999832655228288,22.0,0,0
2014-04-25,livingroom_s_lamp,19,lighting,0.05944566755884878,22.0,0,0
2014-04-25,microwave,13,kitchen_appliance,0.27839584556512753,22.0,0,0
2014-04-25,tv,7,entertainment,0.4007315741889357,22.0,0,0
2014-04-25,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-04-26,coffee_machine,36,kitchen_appliance,0.009826418374918685,22.0,1,0
2014-04-26,dishwasher,6,home_appliance,0.02400983974494264,22.0,1,0
2014-04-26,fridge,12,kitchen_appliance,1.1527302969235498,22.0,1,0
2014-04-26,iPad_charger,27,electronics,0.01478795612478048,22.0,1,0
2014-04-26,kettle,10,kitchen_appliance,0.4008971691651848,22.0,1,0
2014-04-26,laptop,4,electronics,0.08359932983292866,22.0,1,0
2014-04-26,livingroom_s_lamp,19,lighting,0.03285073324888795,22.0,1,0
2014-04-26,microwave,13,kitchen_appliance,0.40404924242637086,22.0,1,0
2014-04-26,tv,7,entertainment,0.21290744040684645,22.0,1,0
2014-04-26,washing_machine,5,home_appliance,1.7847798379394104,22.0,1,0
2014-04-27,coffee_machine,36,kitchen_appliance,0.009339635404583158,22.0,1,0
2014-04-27,dishwasher,6,home_appliance,1.3042611276835954,22.0,1,0
2014-04-27,fridge,12,kitchen_appliance,1.0467912277955564,22.0,1,0
2014-04-27,iPad_charger,27,electronics,0.014010066527974104,22.0,1,0
2014-04-27,kettle,10,kitchen_appliance,0.2725510823076536,22.0,1,0
2014-04-27,laptop,4,electronics,0.035993055555555556,22.0,1,0
2014-04-27,livingroom_s_lamp,19,lighting,0.00934274193548387,22.0,1,0
2014-04-27,microwave,13,kitchen_appliance,0.36844549314130354,22.0,1,0
2014-04-27,tv,7,entertainment,0.22377068715760864,22.0,1,0
2014-04-27,washing_machine,5,home_appliance,0.0,22.0,1,0
2014-04-28,coffee_machine,36,kitchen_appliance,0.00979512297079456,22.0,0,0
2014-04-28,dishwasher,6,home_appliance,0.02401226740515158,22.0,0,0
2014-04-28,fridge,12,kitchen_appliance,0.9860799695650313,22.0,0,0
2014-04-28,iPad_charger,27,electronics,0.013720066471457664,22.0,0,0
2014-04-28,kettle,10,kitchen_appliance,0.2568681284385223,22.0,0,0
2014-04-28,laptop,4,electronics,0.0,22.0,0,0
2014-04-28,livingroom_s_lamp,19,lighting,0.0070143737166324435,22.0,0,0
2014-04-28,microwave,13,kitchen_appliance,0.36833952392171654,22.0,0,0
2014-04-28,tv,7,entertainment,0.2872215150747197,22.0,0,0
2014-04-28,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-04-29,coffee_machine,36,kitchen_appliance,0.013607143443736158,22.0,0,0
2014-04-29,dishwasher,6,home_appliance,1.292956471167129,22.0,0,0
2014-04-29,fridge,12,kitchen_appliance,1.0329608377594373,22.0,0,0
2014-04-29,iPad_charger,27,electronics,0.014093653240182047,22.0,0,0
2014-04-29,kettle,10,kitchen_appliance,0.3447112723213266,22.0,0,0
2014-04-29,laptop,4,electronics,0.2612018969379091,22.0,0,0
2014-04-29,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-04-29,microwave,13,kitchen_appliance,0.4781723730134171,22.0,0,0
2014-04-29,tv,7,entertainment,0.2342565828166691,22.0,0,0
2014-04-29,washing_machine,5,home_appliance,1.61949449858464,22.0,0,0
2014-04-30,coffee_machine,36,kitchen_appliance,0.009817192428384136,22.0,0,0
2014-04-30,dishwasher,6,home_appliance,0.01634674481274758,22.0,0,0
2014-04-30,fridge,12,kitchen_appliance,0.9387847737798288,22.0,0,0
2014-04-30,iPad_charger,27,electronics,0.019258937378865144,22.0,0,0
2014-04-30,kettle,10,kitchen_appliance,0.28433539135422997,22.0,0,0
2014-04-30,laptop,4,electronics,0.0,22.0,0,0
2014-04-30,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-04-30,microwave,13,kitchen_appliance,0.2891257920638157,22.0,0,0
2014-04-30,tv,7,entertainment,0.23337490450062906,22.0,0,0
2014-04-30,washing_machine,5,home_appliance,2.511669352619914,22.0,0,0
2014-05-01,coffee_machine,36,kitchen_appliance,0.010196126882552125,22.0,0,0
2014-05-01,dishwasher,6,home_appliance,0.024022101235943234,22.0,0,0
2014-05-01,fridge,12,kitchen_appliance,1.0993128950195012,22.0,0,0
2014-05-01,iPad_charger,27,electronics,0.025443417339330542,22.0,0,0
2014-05-01,kettle,10,kitchen_appliance,0.4856955052283766,22.0,0,0
2014-05-01,laptop,4,electronics,0.2776280660577554,22.0,0,0
2014-05-01,livingroom_s_lamp,19,lighting,0.041683137819323215,22.0,0,0
2014-05-01,microwave,13,kitchen_appliance,0.17798167018541497,22.0,0,0
2014-05-01,tv,7,entertainment,0.3186835663872669,22.0,0,0
2014-05-01,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-05-02,coffee_machine,36,kitchen_appliance,0.009981662062524432,22.0,0,0
2014-05-02,dishwasher,6,home_appliance,1.2627527145449122,22.0,0,0
2014-05-02,fridge,12,kitchen_appliance,1.0519151265513647,22.0,0,0
2014-05-02,iPad_charger,27,electronics,0.008692152209625919,22.0,0,0
2014-05-02,kettle,10,kitchen_appliance,0.529147653309765,22.0,0,0
2014-05-02,laptop,4,electronics,0.11404990474908425,22.0,0,0
2014-05-02,livingroom_s_lamp,19,lighting,0.09409501179289585,22.0,0,0
2014-05-02,microwave,13,kitchen_appliance,0.47895711384151923,22.0,0,0
2014-05-02,tv,7,entertainment,0.50340254702217,22.0,0,0
2014-05-02,washing_machine,5,home_appliance,0.8594334242947,22.0,0,0
2014-05-03,coffee_machine,36,kitchen_appliance,0.07680675196350195,22.0,1,0
2014-05-03,dishwasher,6,home_appliance,0.016446033121246074,22.0,1,0
2014-05-03,fridge,12,kitchen_appliance,0.815909680104251,22.0,1,0
2014-05-03,iPad_charger,27,electronics,2.02020202020202e-06,22.0,1,0
2014-05-03,kettle,10,kitchen_appliance,0.31830939718999285,22.0,1,0
2014-05-03,laptop,4,electronics,0.0,22.0,1,0
2014-05-03,livingroom_s_lamp,19,lighting,0.0,22.0,1,0
2014-05-03,microwave,13,kitchen_appliance,0.30994672788956784,22.0,1,0
2014-05-03,tv,7,entertainment,0.41076239088817557,22.0,1,0
2014-05-03,washing_machine,5,home_appliance,0.0,22.0,1,0
2014-05-04,coffee_machine,36,kitchen_appliance,0.00853990933441964,22.0,1,0
2014-05-04,dishwasher,6,home_appliance,1.2755625084434215,22.0,1,0
2014-05-04,fridge,12,kitchen_appliance,0.9376290242947595,22.0,1,0
2014-05-04,iPad_charger,27,electronics,0.0037764751028320455,22.0,1,0
2014-05-04,kettle,10,kitchen_appliance,0.2940098831710665,22.0,1,0
2014-05-04,laptop,4,electronics,0.0,22.0,1,0
2014-05-04,livingroom_s_lamp,19,lighting,0.055528879241909065,22.0,1,0
2014-05-04,microwave,13,kitchen_appliance,0.36520868353240493,22.0,1,0
2014-05-04,tv,7,entertainment,0.1638930942477366,22.0,1,0
2014-05-04,washing_machine,5,home_appliance,2.482310430928979,22.0,1,0
2014-05-05,coffee_machine,36,kitchen_appliance,0.009871270471887992,22.0,0,0
2014-05-05,dishwasher,6,home_appliance,0.01832838666346091,22.0,0,0
2014-05-05,fridge,12,kitchen_appliance,0.8967347593355129,22.0,0,0
2014-05-05,iPad_charger,27,electronics,0.015237308653861583,22.0,0,0
2014-05-05,kettle,10,kitchen_appliance,0.39814010829917096,22.0,0,0
2014-05-05,laptop,4,electronics,0.26909014587088265,22.0,0,0
2014-05-05,livingroom_s_lamp,19,lighting,0.042425165720564,22.0,0,0
2014-05-05,microwave,13,kitchen_appliance,0.3412656931987719,22.0,0,0
2014-05-05,tv,7,entertainment,0.2343804922476445,22.0,0,0
2014-05-05,washing_machine,5,home_appliance,0.9457453422806524,22.0,0,0
2014-05-06,coffee_machine,36,kitchen_appliance,0.010806244620604985,22.0,0,0
2014-05-06,dishwasher,6,home_appliance,0.02402219883941855,22.0,0,0
2014-05-06,fridge,12,kitchen_appliance,1.2853369777119275,22.0,0,0
2014-05-06,iPad_charger,27,electronics,0.015809347810956265,22.0,0,0
2014-05-06,kettle,10,kitchen_appliance,0.2888224372967561,22.0,0,0
2014-05-06,laptop,4,electronics,0.0,22.0,0,0
2014-05-06,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-06,microwave,13,kitchen_appliance,0.14414086053712724,22.0,0,0
2014-05-06,tv,7,entertainment,0.19583326676797805,22.0,0,0
2014-05-06,washing_machine,5,home_appliance,0.838001999891268,22.0,0,0
2014-05-07,coffee_machine,36,kitchen_appliance,0.01018718749917321,22.0,0,0
2014-05-07,dishwasher,6,home_appliance,1.250999372580882,22.0,0,0
2014-05-07,fridge,12,kitchen_appliance,1.0257880698785478,22.0,0,0
2014-05-07,iPad_charger,27,electronics,0.015330513354102727,22.0,0,0
2014-05-07,kettle,10,kitchen_appliance,0.42416781480285654,22.0,0,0
2014-05-07,laptop,4,electronics,0.0,22.0,0,0
2014-05-07,livingroom_s_lamp,19,lighting,0.010128968253968255,22.0,0,0
2014-05-07,microwave,13,kitchen_appliance,0.2477622054997198,22.0,0,0
2014-05-07,tv,7,entertainment,0.357441723597865,22.0,0,0
2014-05-07,washing_machine,5,home_appliance,0.7073110405071178,22.0,0,0
2014-05-08,coffee_machine,36,kitchen_appliance,0.010253310375194433,22.0,0,0
2014-05-08,dishwasher,6,home_appliance,0.019230261505433294,22.0,0,0
2014-05-08,fridge,12,kitchen_appliance,1.0048030732367546,22.0,0,0
2014-05-08,iPad_charger,27,electronics,0.014895044559444768,22.0,0,0
2014-05-08,kettle,10,kitchen_appliance,0.5276265226904406,22.0,0,0
2014-05-08,laptop,4,electronics,0.1830510870854171,22.0,0,0
2014-05-08,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-08,microwave,13,kitchen_appliance,0.2783048668782284,22.0,0,0
2014-05-08,tv,7,entertainment,0.2935195995529643,22.0,0,0
2014-05-08,washing_machine,5,home_appliance,1.393271725167689,22.0,0,0
2014-05-09,coffee_machine,36,kitchen_appliance,0.010277316271954447,22.0,0,0
2014-05-09,dishwasher,6,home_appliance,0.024010028347418583,22.0,0,0
2014-05-09,fridge,12,kitchen_appliance,1.034601910914493,22.0,0,0
2014-05-09,iPad_charger,27,electronics,0.015293468927659915,22.0,0,0
2014-05-09,kettle,10,kitchen_appliance,0.48014122799695275,22.0,0,0
2014-05-09,laptop,4,electronics,0.20813752419078937,22.0,0,0
2014-05-09,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-09,microwave,13,kitchen_appliance,0.3096498413289892,22.0,0,0
2014-05-09,tv,7,entertainment,0.24694501592422163,22.0,0,0
2014-05-09,washing_machine,5,home_appliance,2.2826303070149994,22.0,0,0
2014-05-10,coffee_machine,36,kitchen_appliance,0.010017664198546765,22.0,1,0
2014-05-10,dishwasher,6,home_appliance,1.2009057686822828,22.0,1,0
2014-05-10,fridge,12,kitchen_appliance,1.04771696432483,22.0,1,0
2014-05-10,iPad_charger,27,electronics,0.014520259826743175,22.0,1,0
2014-05-10,kettle,10,kitchen_appliance,0.27303752177361323,22.0,1,0
2014-05-10,laptop,4,electronics,0.0,22.0,1,0
2014-05-10,livingroom_s_lamp,19,lighting,0.03272888231032935,22.0,1,0
2014-05-10,microwave,13,kitchen_appliance,0.24810025638558447,22.0,1,0
2014-05-10,tv,7,entertainment,0.32917555675516724,22.0,1,0
2014-05-10,washing_machine,5,home_appliance,3.960644526271621e-06,22.0,1,0
2014-05-11,coffee_machine,36,kitchen_appliance,0.0841027397916399,22.0,1,0
2014-05-11,dishwasher,6,home_appliance,1.2061962581072052,22.0,1,0
2014-05-11,fridge,12,kitchen_appliance,0.9771417990244764,22.0,1,0
2014-05-11,iPad_charger,27,electronics,0.01465457044057762,22.0,1,0
2014-05-11,kettle,10,kitchen_appliance,0.5070676849527873,22.0,1,0
2014-05-11,laptop,4,electronics,0.0,22.0,1,0
2014-05-11,livingroom_s_lamp,19,lighting,0.03113672243521439,22.0,1,0
2014-05-11,microwave,13,kitchen_appliance,0.09864498387749612,22.0,1,0
2014-05-11,tv,7,entertainment,0.3570292956827995,22.0,1,0
2014-05-11,washing_machine,5,home_appliance,0.7346765355310121,22.0,1,0
2014-05-12,coffee_machine,36,kitchen_appliance,0.010586412844270244,22.0,0,0
2014-05-12,dishwasher,6,home_appliance,0.019274497560947058,22.0,0,0
2014-05-12,fridge,12,kitchen_appliance,1.0208318034076629,22.0,0,0
2014-05-12,iPad_charger,27,electronics,0.015511912809279394,22.0,0,0
2014-05-12,kettle,10,kitchen_appliance,0.4144183837616652,22.0,0,0
2014-05-12,laptop,4,electronics,0.11860941163838945,22.0,0,0
2014-05-12,livingroom_s_lamp,19,lighting,0.012237825382986674,22.0,0,0
2014-05-12,microwave,13,kitchen_appliance,0.30223106113111914,22.0,0,0
2014-05-12,tv,7,entertainment,0.28443261276375004,22.0,0,0
2014-05-12,washing_machine,5,home_appliance,1.4571102593117509,22.0,0,0
2014-05-13,coffee_machine,36,kitchen_appliance,0.010409801677615224,22.0,0,0
2014-05-13,dishwasher,6,home_appliance,0.024007791898503973,22.0,0,0
2014-05-13,fridge,12,kitchen_appliance,0.9245481196927526,22.0,0,0
2014-05-13,iPad_charger,27,electronics,0.014930821252525168,22.0,0,0
2014-05-13,kettle,10,kitchen_appliance,0.39255610866439605,22.0,0,0
2014-05-13,laptop,4,electronics,0.27630288031733274,22.0,0,0
2014-05-13,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-13,microwave,13,kitchen_appliance,0.5844951884627901,22.0,0,0
2014-05-13,tv,7,entertainment,0.3108960157377367,22.0,0,0
2014-05-13,washing_machine,5,home_appliance,0.0,22.0,0,0
2014-05-14,coffee_machine,36,kitchen_appliance,0.009659807166667719,22.0,0,0
2014-05-14,dishwasher,6,home_appliance,1.1716151592766237,22.0,0,0
2014-05-14,fridge,12,kitchen_appliance,0.9998827953098834,22.0,0,0
2014-05-14,iPad_charger,27,electronics,0.014741784866822778,22.0,0,0
2014-05-14,kettle,10,kitchen_appliance,0.4646449303762612,22.0,0,0
2014-05-14,laptop,4,electronics,0.2793269541599256,22.0,0,0
2014-05-14,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-14,microwave,13,kitchen_appliance,0.13801793187288974,22.0,0,0
2014-05-14,tv,7,entertainment,0.23776968606020063,22.0,0,0
2014-05-14,washing_machine,5,home_appliance,1.4937542892365658,22.0,0,0
2014-05-15,coffee_machine,36,kitchen_appliance,0.010625911063473789,22.0,0,0
2014-05-15,dishwasher,6,home_appliance,0.024023288099128723,22.0,0,0
2014-05-15,fridge,12,kitchen_appliance,0.9509752830761898,22.0,0,0
2014-05-15,iPad_charger,27,electronics,0.015466144323687083,22.0,0,0
2014-05-15,kettle,10,kitchen_appliance,0.2770562306001652,22.0,0,0
2014-05-15,laptop,4,electronics,0.18578382610976735,22.0,0,0
2014-05-15,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-15,microwave,13,kitchen_appliance,0.07805380239895379,22.0,0,0
2014-05-15,tv,7,entertainment,0.31710180680410116,22.0,0,0
2014-05-15,washing_machine,5,home_appliance,0.005419847328244275,22.0,0,0
2014-05-16,coffee_machine,36,kitchen_appliance,0.00965115200776338,22.0,0,0
2014-05-16,dishwasher,6,home_appliance,0.02401783708020046,22.0,0,0
2014-05-16,fridge,12,kitchen_appliance,0.8855481008805017,22.0,0,0
2014-05-16,iPad_charger,27,electronics,0.015355473286070545,22.0,0,0
2014-05-16,kettle,10,kitchen_appliance,0.286706269462297,22.0,0,0
2014-05-16,laptop,4,electronics,0.3209609347479112,22.0,0,0
2014-05-16,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-16,microwave,13,kitchen_appliance,0.2685734775532426,22.0,0,0
2014-05-16,tv,7,entertainment,0.29528925810178164,22.0,0,0
2014-05-16,washing_machine,5,home_appliance,1.3517877882187692,22.0,0,0
2014-05-17,coffee_machine,36,kitchen_appliance,0.00986333212791206,22.0,1,0
2014-05-17,dishwasher,6,home_appliance,1.1668382466792484,22.0,1,0
2014-05-17,fridge,12,kitchen_appliance,1.0129567361306924,22.0,1,0
2014-05-17,iPad_charger,27,electronics,0.0158327598261975,22.0,1,0
2014-05-17,kettle,10,kitchen_appliance,0.4379874487318181,22.0,1,0
2014-05-17,laptop,4,electronics,0.0,22.0,1,0
2014-05-17,livingroom_s_lamp,19,lighting,0.03060155380937729,22.0,1,0
2014-05-17,microwave,13,kitchen_appliance,0.166114601195739,22.0,1,0
2014-05-17,tv,7,entertainment,0.28575765719494034,22.0,1,0
2014-05-17,washing_machine,5,home_appliance,0.0,22.0,1,0
2014-05-18,coffee_machine,36,kitchen_appliance,0.011497423100215447,22.0,1,0
2014-05-18,dishwasher,6,home_appliance,0.01868671382657253,22.0,1,0
2014-05-18,fridge,12,kitchen_appliance,1.112664967412162,22.0,1,0
2014-05-18,iPad_charger,27,electronics,0.01019721335066153,22.0,1,0
2014-05-18,kettle,10,kitchen_appliance,0.16942564024622972,22.0,1,0
2014-05-18,laptop,4,electronics,0.0,22.0,1,0
2014-05-18,livingroom_s_lamp,19,lighting,0.0,22.0,1,0
2014-05-18,microwave,13,kitchen_appliance,0.41320801231606546,22.0,1,0
2014-05-18,tv,7,entertainment,0.3477786693091517,22.0,1,0
2014-05-18,washing_machine,5,home_appliance,0.0009158512720156555,22.0,1,0
2014-05-19,coffee_machine,36,kitchen_appliance,0.012055311128849402,22.0,0,0
2014-05-19,dishwasher,6,home_appliance,0.024007544038506433,22.0,0,0
2014-05-19,fridge,12,kitchen_appliance,1.2440240971804313,22.0,0,0
2014-05-19,iPad_charger,27,electronics,0.017125166025923937,22.0,0,0
2014-05-19,kettle,10,kitchen_appliance,0.3658986251550216,22.0,0,0
2014-05-19,laptop,4,electronics,0.35035580946075323,22.0,0,0
2014-05-19,livingroom_s_lamp,19,lighting,0.0,22.0,0,0
2014-05-19,microwave,13,kitchen_appliance,0.08400111005386307,22.0,0,0
2014-05-19,tv,7,entertainment,0.23880996073489807,22.0,0,0
2014-05-19,washing_machine,5,home_appliance,1.2504384426434811,22.0,0,0
2014-05-20,coffee_machine,36,kitchen_appliance,0.012513630358285894,22.0,0,0
2014-05-20,dishwasher,6,home_appliance,0.024013862231323794,22.0,0,0
2014-05-20,fridge,12,kitchen_appliance,1.1895718678159766,22.0,0,0
2014-05-20,iPad_charger,27,electronics,0.01695554508586396,22.0,0,0
2014-05-20,kettle,10,kitchen_appliance,0.39434238272236,22.0,0,0
2014-05-20,laptop,4,electronics,0.0,22.0,0,0
2014-05-20,livingroom_s_lamp,19,lighting,0.010662000000000001,22.0,0,0
2014-05-20,microwave,13,kitchen_appliance,0.31366544760911347,22.0,0,0
2014-05-20,tv,7,entertainment,0.2897624509961894,22.0,0,0
2014-05-20,washing_machine,5,home_appliance,0.054364729458917835,22.0,0,0
2014-05-21,coffee_machine,36,kitchen_appliance,0.011406118582363655,22.0,0,0
2014-05-21,dishwasher,6,home_appliance,1.1059837507878971,22.0,0,0
2014-05-21,fridge,12,kitchen_appliance,1.0270232185668695,22.0,0,0
2014-05-21,iPad_charger,27,electronics,0.01612754812631108,22.0,0,0
